87.13	0.0000000038135438251588100
87.12	0.0000000143455386832259000
87.11	0.0000000248444351978759000
87.1	0.0000000353102854521601000
87.09	0.0000000457431415178933000
87.08	0.0000000561430554474819000
87.07	0.0000000665100792718809000
87.06	0.0000000768442649893572000
87.05	0.0000000871456645889845000
87.04	0.0000000974143300383849000
87.03	0.0000001076503132837290000
87.02	0.0000001178536662466720000
87.01	0.0000001280244408202670000
87	0.0000001381626888996080000
86.99	0.0000001482684623440410000
86.98	0.0000001583418129863490000
86.97	0.0000001683827926480810000
86.96	0.0000001783914531283120000
86.95	0.0000001883678461964930000
86.94	0.0000001983120236190130000
86.93	0.0000002082240371265050000
86.92	0.0000002181039384332610000
86.91	0.0000002279517792300770000
86.9	0.0000002377676111883420000
86.89	0.0000002475514859641210000
86.88	0.0000002573034551838560000
86.87	0.0000002670235704576460000
86.86	0.0000002767118833751590000
86.85	0.0000002863684454964410000
86.84	0.0000002959933083784700000
86.83	0.0000003055865235414560000
86.82	0.0000003151481424902800000
86.81	0.0000003246782167032690000
86.8	0.0000003341767976536400000
86.79	0.0000003436439367757940000
86.78	0.0000003530796854888100000
86.77	0.0000003624840952056370000
86.76	0.0000003718572172830420000
86.75	0.0000003811991030972010000
86.74	0.0000003905098039803650000
86.73	0.0000003997893712402700000
86.72	0.0000004090378561826060000
86.71	0.0000004182553100773160000
86.7	0.0000004274417841790150000
86.69	0.0000004365973297167850000
86.68	0.0000004457219979023390000
86.67	0.0000004548158399290050000
86.66	0.0000004638789069645740000
86.65	0.0000004729112501574270000
86.64	0.0000004819129206304090000
86.63	0.0000004908839694941070000
86.62	0.0000004998244478386750000
86.61	0.0000005087344067195420000
86.6	0.0000005176138971890660000
86.59	0.0000005264629702607940000
86.58	0.0000005352816769482680000
86.57	0.0000005440700682211090000
86.56	0.0000005528281950417860000
86.55	0.0000005615561083533610000
86.54	0.0000005702538590743780000
86.53	0.0000005789214980968230000
86.52	0.0000005875590763004250000
86.51	0.0000005961666445342660000
86.5	0.0000006047442536423240000
86.49	0.0000006132919544297560000
86.48	0.0000006218097976935500000
86.47	0.0000006302978342010680000
86.46	0.0000006387561147063960000
86.45	0.0000006471846899380800000
86.44	0.0000006555836106042370000
86.43	0.0000006639529273894880000
86.42	0.0000006722926909651770000
86.41	0.0000006806029519709810000
86.4	0.0000006888837610404460000
86.39	0.0000006971351687734110000
86.38	0.0000007053572257503060000
86.37	0.0000007135499825331730000
86.36	0.0000007217134896666890000
86.35	0.0000007298477976638660000
86.34	0.0000007379529570336280000
86.33	0.0000007460290182450620000
86.32	0.0000007540760317621470000
86.31	0.0000007620940480151520000
86.3	0.0000007700831174241330000
86.29	0.0000007780432903836050000
86.28	0.0000007859746172605080000
86.27	0.0000007938771484136040000
86.26	0.0000008017509341751000000
86.25	0.0000008095960248496220000
86.24	0.0000008174124707336230000
86.23	0.0000008252003220857620000
86.22	0.0000008329596291657180000
86.21	0.0000008406904421902680000
86.2	0.0000008483928113751670000
86.19	0.0000008560667868953110000
86.18	0.0000008637124189215090000
86.17	0.0000008713297575908610000
86.16	0.0000008789188530282110000
86.15	0.0000008864797553410330000
86.14	0.0000008940125146000310000
86.13	0.0000009015171808687580000
86.12	0.0000009089938041831850000
86.11	0.0000009164424345649830000
86.1	0.0000009238631220031360000
86.09	0.0000009312559164774330000
86.08	0.0000009386208679472330000
86.07	0.0000009459580263371660000
86.06	0.0000009532674415657310000
86.05	0.0000009605491635238470000
86.04	0.0000009678032420789400000
86.03	0.0000009750297270831130000
86.02	0.0000009822286683659940000
86.01	0.0000009894001157316760000
86	0.0000009965441189719930000
85.99	0.0000010036607278481300000
85.98	0.0000010107499921100500000
85.97	0.0000010178119614780800000
85.96	0.0000010248466856531300000
85.95	0.0000010318542143269400000
85.94	0.0000010388345971493500000
85.93	0.0000010457878837691900000
85.92	0.0000010527141238005400000
85.91	0.0000010596133668442300000
85.9	0.0000010664856624755400000
85.89	0.0000010733310602523600000
85.88	0.0000010801496097142300000
85.87	0.0000010869413603690100000
85.86	0.0000010937063617112700000
85.85	0.0000011004446632141400000
85.84	0.0000011071563143354300000
85.83	0.0000011138413644992300000
85.82	0.0000011204998631194200000
85.81	0.0000011271318595772000000
85.8	0.0000011337374032506900000
85.79	0.0000011403165434832900000
85.78	0.0000011468693296000100000
85.77	0.0000011533958109003200000
85.76	0.0000011598960366775700000
85.75	0.0000011663700561954800000
85.74	0.0000011728179186922200000
85.73	0.0000011792396733865800000
85.72	0.0000011856353694820100000
85.71	0.0000011920050561584600000
85.7	0.0000011983487825703600000
85.69	0.0000012046665978629300000
85.68	0.0000012109585511487100000
85.67	0.0000012172246915208300000
85.66	0.0000012234650680571000000
85.65	0.0000012296797298108100000
85.64	0.0000012358687258148200000
85.63	0.0000012420321050815700000
85.62	0.0000012481699165969300000
85.61	0.0000012542822093406400000
85.6	0.0000012603690322556800000
85.59	0.0000012664304342666200000
85.58	0.0000012724664642847800000
85.57	0.0000012784771711989800000
85.56	0.0000012844626038704700000
85.55	0.0000012904228111472200000
85.54	0.0000012963578418455500000
85.53	0.0000013022677447776600000
85.52	0.0000013081525687179900000
85.51	0.0000013140123624276700000
85.5	0.0000013198471746443600000
85.49	0.0000013256570540954900000
85.48	0.0000013314420494747800000
85.47	0.0000013372022094494100000
85.46	0.0000013429375826896000000
85.45	0.0000013486482178226800000
85.44	0.0000013543341634616700000
85.43	0.0000013599954682012300000
85.42	0.0000013656321806186200000
85.41	0.0000013712443492574000000
85.4	0.0000013768320226468500000
85.39	0.0000013823952492998800000
85.38	0.0000013879340777079700000
85.37	0.0000013934485563309000000
85.36	0.0000013989387336213500000
85.35	0.0000014044046580043700000
85.34	0.0000014098463778754200000
85.33	0.0000014152639416319800000
85.32	0.0000014206573976266100000
85.31	0.0000014260267942026500000
85.3	0.0000014313721796830300000
85.29	0.0000014366936023651300000
85.28	0.0000014419911105279500000
85.27	0.0000014472647524351700000
85.26	0.0000014525145763147000000
85.25	0.0000014577406303863000000
85.24	0.0000014629429628472400000
85.23	0.0000014681216218672300000
85.22	0.0000014732766556037000000
85.21	0.0000014784081121854900000
85.2	0.0000014835160397261100000
85.19	0.0000014886004863156000000
85.18	0.0000014936615000194400000
85.17	0.0000014986991288919100000
85.16	0.0000015037134209535700000
85.15	0.0000015087044242198700000
85.14	0.0000015136721866674500000
85.13	0.0000015186167562657800000
85.12	0.0000015235381809578000000
85.11	0.0000015284365086639600000
85.1	0.0000015333117872893800000
85.09	0.0000015381640647126300000
85.08	0.0000015429933887939100000
85.07	0.0000015477998073729600000
85.06	0.0000015525833682681000000
85.05	0.0000015573441192710500000
85.04	0.0000015620821081664200000
85.03	0.0000015667973827040600000
85.02	0.0000015714899906226100000
85.01	0.0000015761599796290100000
85	0.0000015808073974169700000
84.99	0.0000015854322916586900000
84.98	0.0000015900347100070000000
84.97	0.0000015946147000881700000
84.96	0.0000015991723095161900000
84.95	0.0000016037075858713600000
84.94	0.0000016082205767247800000
84.93	0.0000016127113296199800000
84.92	0.0000016171798920800300000
84.91	0.0000016216263116137300000
84.9	0.0000016260506357002400000
84.89	0.0000016304529118013800000
84.88	0.0000016348331873625800000
84.87	0.0000016391915097986700000
84.86	0.0000016435279265081000000
84.85	0.0000016478424848709700000
84.84	0.0000016521352322499800000
84.83	0.0000016564062159710900000
84.82	0.0000016606554833540900000
84.81	0.0000016648830816942900000
84.8	0.0000016690890582675700000
84.79	0.0000016732734603202000000
84.78	0.0000016774363350861800000
84.77	0.0000016815777297770600000
84.76	0.0000016856976915849500000
84.75	0.0000016897962676682600000
84.74	0.0000016938735051884900000
84.73	0.0000016979294512662500000
84.72	0.0000017019641530017300000
84.71	0.0000017059776574859200000
84.7	0.0000017099700117802100000
84.69	0.0000017139412629326800000
84.68	0.0000017178914579607900000
84.67	0.0000017218206438646100000
84.66	0.0000017257288676279000000
84.65	0.0000017296161762027100000
84.64	0.0000017334826165401100000
84.63	0.0000017373282355431400000
84.62	0.0000017411530801189200000
84.61	0.0000017449571971357600000
84.6	0.0000017487406334548200000
84.59	0.0000017525034359025400000
84.58	0.0000017562456512951300000
84.57	0.0000017599673264212100000
84.56	0.0000017636685080592200000
84.55	0.0000017673492429497700000
84.54	0.0000017710095778253200000
84.53	0.0000017746495593958400000
84.52	0.0000017782692343447600000
84.51	0.0000017818686493371100000
84.5	0.0000017854478510236100000
84.49	0.0000017890068860233400000
84.48	0.0000017925458009410500000
84.47	0.0000017960646423611000000
84.46	0.0000017995634568391900000
84.45	0.0000018030422909198500000
84.44	0.0000018065011911189400000
84.43	0.0000018099402039370600000
84.42	0.0000018133593758543400000
84.41	0.0000018167587533253900000
84.4	0.0000018201383827792600000
84.39	0.0000018234983106389100000
84.38	0.0000018268385832966300000
84.37	0.0000018301592471201800000
84.36	0.0000018334603484702000000
84.35	0.0000018367419336664600000
84.34	0.0000018400040490287300000
84.33	0.0000018432467408338500000
